query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed,is_open,valid_before_norm,normalized_mobile,valid_after_norm,query_created_time,query_closed_time,resolution_time_days,category,is_valid_email
Q4946,holmeslisa@example.com,4087366140,Login Issue,Unable to login with correct credentials.,Closed,2025-06-18,2025-06-21,False,False,4087366140,False,2025-06-18,2025-06-21,3.0,Login Issue,True
Q4947,richardshaw@example.org,4347098178,Bug Report,Blank screen after form submission.,Closed,2025-06-04,2025-06-13,False,False,4347098178,False,2025-06-04,2025-06-13,9.0,Bug Report,True
Q4948,wanda16@example.com,8796848776,Technical Support,Can’t install latest update.,Closed,2025-04-23,2025-04-27,False,True,8796848776,True,2025-04-23,2025-04-27,4.0,Technical Support,True
Q4949,shannon95@example.com,8495878704,Feature Request,Multi-user role system would help.,Closed,2025-04-09,2025-04-25,False,True,8495878704,True,2025-04-09,2025-04-25,16.0,Feature Request,True
Q4950,martinrichard@example.net,808993860,Feature Request,Would like push notifications for updates.,Closed,2025-07-01,2025-07-04,False,False,808993860,False,2025-07-01,2025-07-04,3.0,Feature Request,True
Q4951,gaymelissa@example.com,5161178644,Technical Support,Can’t sync data across devices.,Closed,2025-03-31,2025-04-02,False,False,5161178644,False,2025-03-31,2025-04-02,2.0,Technical Support,True
Q4952,lindsey92@example.com,8548183942,Feature Request,Request feature to duplicate projects.,Closed,2025-03-18,2025-03-23,False,True,8548183942,True,2025-03-18,2025-03-23,5.0,Feature Request,True
Q4953,andrew70@example.org,569805101,Bug Report,Form validation not working properly.,Closed,2025-05-02,2025-05-11,False,False,569805101,False,2025-05-02,2025-05-11,9.0,Bug Report,True
Q4954,tylerlewis@example.com,7053962707,Feature Request,Add folder structure to organize data.,Closed,2025-03-02,2025-03-04,False,True,7053962707,True,2025-03-02,2025-03-04,2.0,Feature Request,True
Q4955,hchristian@example.org,390494089,Payment Failure,Bank transaction shows pending.,Closed,2025-04-06,2025-04-08,False,False,390494089,False,2025-04-06,2025-04-08,2.0,Payment Failure,True
Q4956,bhowe@example.org,2790059260,UI Feedback,Text is too small on mobile.,Closed,2025-03-08,2025-03-09,False,False,2790059260,False,2025-03-08,2025-03-09,1.0,UI Feedback,True
Q4957,geoffrey98@example.com,7769221896,Bug Report,Back button doesn’t work.,Closed,2025-05-24,2025-05-28,False,True,7769221896,True,2025-05-24,2025-05-28,4.0,Bug Report,True
Q4958,bhernandez@example.com,758145683,Subscription Cancellation,Cannot downgrade before cancel.,Closed,2025-04-02,2025-04-03,False,False,758145683,False,2025-04-02,2025-04-03,1.0,Subscription Cancellation,True
Q4959,kelliereese@example.org,1703218929,Feature Request,Can you include language translation?,Closed,2025-03-29,2025-04-03,False,False,1703218929,False,2025-03-29,2025-04-03,5.0,Feature Request,True
Q4960,crystal86@example.org,9987232158,Billing Problem,Refund not credited after 7 days.,Closed,2025-04-11,2025-04-12,False,True,9987232158,True,2025-04-11,2025-04-12,1.0,Billing Problem,True
Q4961,jon17@example.org,4909869461,Feature Request,Request feature to duplicate projects.,Closed,2025-03-31,2025-04-02,False,False,4909869461,False,2025-03-31,2025-04-02,2.0,Feature Request,True
Q4962,chris81@example.org,9612541923,Subscription Cancellation,Auto-renew not turned off.,Closed,2025-07-03,2025-07-07,False,True,9612541923,True,2025-07-03,2025-07-07,4.0,Subscription Cancellation,True
Q4963,ericaadams@example.net,7305996785,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-03-29,2025-04-13,False,True,7305996785,True,2025-03-29,2025-04-13,15.0,Subscription Cancellation,True
Q4964,cflowers@example.com,3169492847,Billing Problem,Invoice PDF is missing this month.,Closed,2025-02-17,2025-02-20,False,False,3169492847,False,2025-02-17,2025-02-20,3.0,Billing Problem,True
Q4965,timothyponce@example.org,4092338430,Login Issue,Login button is unresponsive.,Closed,2025-06-16,2025-06-28,False,False,4092338430,False,2025-06-16,2025-06-28,12.0,Login Issue,True
Q4966,dharper@example.net,9730836257,Technical Support,Freezing during screen load.,Closed,2025-05-17,2025-05-19,False,True,9730836257,True,2025-05-17,2025-05-19,2.0,Technical Support,True
Q4967,hdavis@example.org,4354661494,Account Suspension,Received policy violation but unclear why.,Closed,2025-02-04,2025-02-05,False,False,4354661494,False,2025-02-04,2025-02-05,1.0,Account Suspension,True
Q4968,paul38@example.net,7810680805,Login Issue,Redirect loop after logging in.,Closed,2025-05-23,2025-06-07,False,True,7810680805,True,2025-05-23,2025-06-07,15.0,Login Issue,True
Q4969,sophiahale@example.com,6887433552,Account Suspension,How do I appeal a suspension?,Closed,2025-07-11,2025-07-16,False,True,6887433552,True,2025-07-11,2025-07-16,5.0,Account Suspension,True
Q4970,kristinehess@example.org,3519705061,Technical Support,Notifications are not working.,Closed,2025-07-05,2025-07-15,False,False,3519705061,False,2025-07-05,2025-07-15,10.0,Technical Support,True
Q4971,burnsnatasha@example.com,368102727,Billing Problem,Promo code was not applied.,Closed,2025-03-12,2025-03-13,False,False,368102727,False,2025-03-12,2025-03-13,1.0,Billing Problem,True
Q4972,thomas06@example.org,892482416,Login Issue,Login button is unresponsive.,Closed,2025-05-27,2025-06-06,False,False,892482416,False,2025-05-27,2025-06-06,10.0,Login Issue,True
Q4973,jamesgonzales@example.net,7982236997,Account Suspension,Need help lifting restrictions.,Closed,2025-06-01,2025-06-03,False,True,7982236997,True,2025-06-01,2025-06-03,2.0,Account Suspension,True
Q4974,lisa13@example.net,561590559,Login Issue,Login working on browser but not app.,Closed,2025-04-11,2025-04-25,False,False,561590559,False,2025-04-11,2025-04-25,14.0,Login Issue,True
Q4975,dayala@example.net,7887588680,Payment Failure,Need help with failed subscription payment.,Closed,2025-06-18,2025-06-20,False,True,7887588680,True,2025-06-18,2025-06-20,2.0,Payment Failure,True
Q4976,bonillakathy@example.org,6777429481,Feature Request,Add folder structure to organize data.,Closed,2025-04-02,2025-04-11,False,True,6777429481,True,2025-04-02,2025-04-11,9.0,Feature Request,True
Q4977,williamparker@example.org,9040642424,Technical Support,Getting JSON decode error.,Closed,2025-02-04,2025-02-10,False,True,9040642424,True,2025-02-04,2025-02-10,6.0,Technical Support,True
Q4978,natalie09@example.org,3200159512,Payment Failure,UPI transaction timed out.,Closed,2025-06-08,2025-06-10,False,False,3200159512,False,2025-06-08,2025-06-10,2.0,Payment Failure,True
Q4979,lgonzales@example.com,5539633901,Payment Failure,Need confirmation after retry.,Closed,2025-06-14,2025-06-18,False,False,5539633901,False,2025-06-14,2025-06-18,4.0,Payment Failure,True
Q4980,hjones@example.com,9851239429,Technical Support,Can’t install latest update.,Closed,2025-07-23,2025-07-29,False,True,9851239429,True,2025-07-23,2025-07-29,6.0,Technical Support,True
Q4981,pateljerry@example.org,5810968283,UI Feedback,Error messages not clear enough.,Closed,2025-03-01,2025-03-02,False,False,5810968283,False,2025-03-01,2025-03-02,1.0,UI Feedback,True
Q4982,fcherry@example.org,9766505798,Payment Failure,Card declined despite funds.,Closed,2025-06-20,2025-06-24,False,True,9766505798,True,2025-06-20,2025-06-24,4.0,Payment Failure,True
Q4983,jillian47@example.net,735508616,Payment Failure,Need help with failed subscription payment.,Closed,2025-02-22,2025-02-27,False,False,735508616,False,2025-02-22,2025-02-27,5.0,Payment Failure,True
Q4984,phillipwagner@example.com,1803537907,Data Export,Fields are missing in exported report.,Closed,2025-07-02,2025-07-05,False,False,1803537907,False,2025-07-02,2025-07-05,3.0,Data Export,True
Q4985,matthewschmidt@example.com,3664262775,Feature Request,Add folder structure to organize data.,Closed,2025-03-07,2025-03-11,False,False,3664262775,False,2025-03-07,2025-03-11,4.0,Feature Request,True
Q4986,cwagner@example.com,6090243491,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-07-25,2025-08-08,False,True,6090243491,True,2025-07-25,2025-08-08,14.0,Feature Request,True
Q4987,tamara26@example.net,6995839630,Subscription Cancellation,Want refund for unused days.,Closed,2025-04-03,2025-04-05,False,True,6995839630,True,2025-04-03,2025-04-05,2.0,Subscription Cancellation,True
Q4988,buchananangel@example.org,3041560903,Payment Failure,Need help with failed subscription payment.,Closed,2025-05-10,2025-05-16,False,False,3041560903,False,2025-05-10,2025-05-16,6.0,Payment Failure,True
Q4989,frobinson@example.org,8743941412,Billing Problem,Duplicate transaction found.,Closed,2025-04-09,2025-04-10,False,True,8743941412,True,2025-04-09,2025-04-10,1.0,Billing Problem,True
Q4990,wigginsjames@example.org,3987083832,Login Issue,Account locked after failed attempts.,Closed,2025-02-13,2025-02-19,False,False,3987083832,False,2025-02-13,2025-02-19,6.0,Login Issue,True
Q4991,selenaperez@example.com,6163101503,Subscription Cancellation,Wrong account cancelled.,Closed,2025-03-24,2025-04-11,False,True,6163101503,True,2025-03-24,2025-04-11,18.0,Subscription Cancellation,True
Q4992,michaellove@example.net,4386732297,Billing Problem,Incorrect tax calculations.,Closed,2025-03-27,2025-04-08,False,False,4386732297,False,2025-03-27,2025-04-08,12.0,Billing Problem,True
Q4993,frazierjohn@example.net,8796724147,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-02-15,2025-02-17,False,True,8796724147,True,2025-02-15,2025-02-17,2.0,UI Feedback,True
Q4994,brian82@example.org,1945134496,Billing Problem,Invoice PDF is missing this month.,Closed,2025-03-27,2025-04-08,False,False,1945134496,False,2025-03-27,2025-04-08,12.0,Billing Problem,True
Q4995,stewartjoshua@example.com,7347743742,Feature Request,Provide more chart types in dashboard.,Closed,2025-04-01,2025-04-06,False,True,7347743742,True,2025-04-01,2025-04-06,5.0,Feature Request,True
Q4996,timothybryan@example.net,5909118672,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-05-04,2025-05-06,False,False,5909118672,False,2025-05-04,2025-05-06,2.0,Billing Problem,True
Q4997,kingmichelle@example.org,2947219021,Payment Failure,Payment success mail delayed.,Closed,2025-06-20,2025-07-02,False,False,2947219021,False,2025-06-20,2025-07-02,12.0,Payment Failure,True
Q4998,tmathews@example.com,9337548980,Data Export,Data export not matching preview.,Closed,2025-03-12,2025-03-31,False,True,9337548980,True,2025-03-12,2025-03-31,19.0,Data Export,True
Q4999,kristen92@example.org,4223711679,Technical Support,White screen on startup.,Closed,2025-03-12,2025-03-13,False,False,4223711679,False,2025-03-12,2025-03-13,1.0,Technical Support,True
Q5000,tammybriggs@example.com,1145244881,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-05-24,2025-05-26,False,False,1145244881,False,2025-05-24,2025-05-26,2.0,Account Suspension,True
Q5001,jessica72@example.com,5148929157,Login Issue,Login button is unresponsive.,Closed,2025-03-17,2025-03-24,False,False,5148929157,False,2025-03-17,2025-03-24,7.0,Login Issue,True
Q5002,shafferjohn@example.org,6251168147,Technical Support,Settings not saving properly.,Closed,2025-06-23,2025-06-25,False,True,6251168147,True,2025-06-23,2025-06-25,2.0,Technical Support,True
Q5003,amber64@example.net,3068762722,Data Export,Charts not included in report export.,Closed,2025-06-12,2025-06-25,False,False,3068762722,False,2025-06-12,2025-06-25,13.0,Data Export,True
Q5004,robert81@example.net,8322187673,UI Feedback,Dark mode missing in login.,Closed,2025-04-23,2025-05-01,False,True,8322187673,True,2025-04-23,2025-05-01,8.0,UI Feedback,True
Q5005,michelleespinoza@example.org,7638594803,Bug Report,Unable to delete old entries.,Closed,2025-06-25,2025-06-27,False,True,7638594803,True,2025-06-25,2025-06-27,2.0,Bug Report,True
Q5006,hannah40@example.net,8096666422,UI Feedback,Tooltips not displaying on hover.,Closed,2025-05-27,2025-05-30,False,True,8096666422,True,2025-05-27,2025-05-30,3.0,UI Feedback,True
Q5007,mmorrison@example.org,7071477078,Billing Problem,Billed for a cancelled plan.,Closed,2025-03-18,2025-03-21,False,True,7071477078,True,2025-03-18,2025-03-21,3.0,Billing Problem,True
Q5008,lauraandrews@example.com,2773973052,Payment Failure,Promo code not working during payment.,Opened,2025-04-02,,True,False,2773973052,False,2025-04-02,,,Payment Failure,True
Q5009,diazjulie@example.net,2029040588,Feature Request,Save filter views for reuse.,Opened,2025-04-23,,True,False,2029040588,False,2025-04-23,,,Feature Request,True
Q5010,lbruce@example.net,1239372880,Account Suspension,Need reason for my suspension.,Closed,2025-04-07,2025-04-13,False,False,1239372880,False,2025-04-07,2025-04-13,6.0,Account Suspension,True
Q5011,wileyjean@example.net,9711666307,Technical Support,Settings not saving properly.,Closed,2025-05-14,2025-05-23,False,True,9711666307,True,2025-05-14,2025-05-23,9.0,Technical Support,True
Q5012,kevin48@example.org,7099534091,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-01-30,2025-02-06,False,True,7099534091,True,2025-01-30,2025-02-06,7.0,Login Issue,True
Q5013,wjacobs@example.net,1638140138,Bug Report,Dropdown not loading values.,Closed,2025-04-10,2025-04-22,False,False,1638140138,False,2025-04-10,2025-04-22,12.0,Bug Report,True
Q5014,racheldalton@example.com,9448570392,UI Feedback,Error messages not clear enough.,Closed,2025-03-16,2025-03-18,False,True,9448570392,True,2025-03-16,2025-03-18,2.0,UI Feedback,True
Q5015,andrew63@example.net,366419998,UI Feedback,Table headers not sticky.,Closed,2025-02-13,2025-02-15,False,False,366419998,False,2025-02-13,2025-02-15,2.0,UI Feedback,True
Q5016,austin91@example.net,1649494278,Login Issue,Captcha keeps looping during login.,Closed,2025-04-30,2025-05-01,False,False,1649494278,False,2025-04-30,2025-05-01,1.0,Login Issue,True
Q5017,jwheeler@example.com,6822983268,Data Export,Charts not included in report export.,Closed,2025-06-14,2025-06-23,False,True,6822983268,True,2025-06-14,2025-06-23,9.0,Data Export,True
Q5018,kennethcampbell@example.org,8158905196,Feature Request,Please add support for dark mode.,Closed,2025-03-24,2025-03-31,False,True,8158905196,True,2025-03-24,2025-03-31,7.0,Feature Request,True
Q5019,dlevine@example.org,7347403077,Login Issue,Session expires immediately after login.,Closed,2025-02-02,2025-02-08,False,True,7347403077,True,2025-02-02,2025-02-08,6.0,Login Issue,True
Q5020,heathbailey@example.com,4442095009,Payment Failure,Card declined despite funds.,Closed,2025-07-21,2025-07-25,False,False,4442095009,False,2025-07-21,2025-07-25,4.0,Payment Failure,True
Q5021,erika95@example.net,2571448726,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-07-09,2025-07-12,False,False,2571448726,False,2025-07-09,2025-07-12,3.0,Account Suspension,True
Q5022,trevor02@example.net,4382947247,Data Export,Can’t schedule data export.,Closed,2025-07-10,2025-07-13,False,False,4382947247,False,2025-07-10,2025-07-13,3.0,Data Export,True
Q5023,williamzuniga@example.com,4675435154,UI Feedback,Filter section takes too much space.,Closed,2025-05-09,2025-05-14,False,False,4675435154,False,2025-05-09,2025-05-14,5.0,UI Feedback,True
Q5024,pnguyen@example.net,9038220474,Bug Report,Dropdown not loading values.,Closed,2025-06-12,2025-06-16,False,True,9038220474,True,2025-06-12,2025-06-16,4.0,Bug Report,True
Q5025,jessica58@example.com,3666367668,Data Export,Export button missing from UI.,Closed,2025-01-30,2025-01-31,False,False,3666367668,False,2025-01-30,2025-01-31,1.0,Data Export,True
Q5026,newtontim@example.net,7929836523,Bug Report,Color scheme inconsistent.,Closed,2025-05-18,2025-05-20,False,True,7929836523,True,2025-05-18,2025-05-20,2.0,Bug Report,True
Q5027,kristenking@example.org,6635765954,Login Issue,Unable to login with correct credentials.,Closed,2025-04-06,2025-04-24,False,True,6635765954,True,2025-04-06,2025-04-24,18.0,Login Issue,True
Q5028,michaeljohnson@example.net,9476625071,Billing Problem,Invoice still shows old company name.,Closed,2025-04-24,2025-04-29,False,True,9476625071,True,2025-04-24,2025-04-29,5.0,Billing Problem,True
Q5029,joshuapalmer@example.org,1069836920,Bug Report,Color scheme inconsistent.,Closed,2025-02-23,2025-02-25,False,False,1069836920,False,2025-02-23,2025-02-25,2.0,Bug Report,True
Q5030,zacharydiaz@example.net,8227556036,Login Issue,Login button is unresponsive.,Closed,2025-03-27,2025-04-08,False,True,8227556036,True,2025-03-27,2025-04-08,12.0,Login Issue,True
Q5031,brianolsen@example.net,4997868928,UI Feedback,Alignment issues in forms.,Closed,2025-02-04,2025-02-08,False,False,4997868928,False,2025-02-04,2025-02-08,4.0,UI Feedback,True
Q5032,gperez@example.org,6406042179,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-06-25,2025-07-04,False,True,6406042179,True,2025-06-25,2025-07-04,9.0,Payment Failure,True
Q5033,vli@example.net,1965958666,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-05-29,2025-06-09,False,False,1965958666,False,2025-05-29,2025-06-09,11.0,Billing Problem,True
Q5034,frank96@example.com,240924699,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-05-19,2025-05-24,False,False,240924699,False,2025-05-19,2025-05-24,5.0,Feature Request,True
Q5035,lbrooks@example.com,6055484867,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2025-03-04,2025-03-07,False,True,6055484867,True,2025-03-04,2025-03-07,3.0,Subscription Cancellation,True
Q5036,bpatel@example.net,5525171074,Login Issue,Login button is unresponsive.,Closed,2025-07-17,2025-07-21,False,False,5525171074,False,2025-07-17,2025-07-21,4.0,Login Issue,True
Q5037,woodsjesse@example.com,17920285,Feature Request,Can you include language translation?,Closed,2025-05-27,2025-05-28,False,False,17920285,False,2025-05-27,2025-05-28,1.0,Feature Request,True
Q5038,duffyjoshua@example.org,6138190851,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-03-28,2025-04-03,False,True,6138190851,True,2025-03-28,2025-04-03,6.0,Subscription Cancellation,True
Q5039,mendozadouglas@example.com,4521749690,Billing Problem,Need clarification on currency charges.,Closed,2025-06-29,2025-07-09,False,False,4521749690,False,2025-06-29,2025-07-09,10.0,Billing Problem,True
Q5040,fsalinas@example.net,9354079055,Payment Failure,Card declined despite funds.,Closed,2025-05-17,2025-05-24,False,True,9354079055,True,2025-05-17,2025-05-24,7.0,Payment Failure,True
Q5041,barnettkurt@example.net,1776131641,Billing Problem,Promo code was not applied.,Closed,2025-02-08,2025-02-26,False,False,1776131641,False,2025-02-08,2025-02-26,18.0,Billing Problem,True
Q5042,lucas17@example.org,7279582042,Account Suspension,Terms of use were unclear.,Closed,2025-07-14,2025-07-15,False,True,7279582042,True,2025-07-14,2025-07-15,1.0,Account Suspension,True
Q5043,zlewis@example.org,212707001,Technical Support,App crashes after update.,Closed,2025-03-25,2025-03-30,False,False,212707001,False,2025-03-25,2025-03-30,5.0,Technical Support,True
Q5044,dannyortega@example.org,5750422767,Login Issue,Login working on browser but not app.,Closed,2025-03-13,2025-03-25,False,False,5750422767,False,2025-03-13,2025-03-25,12.0,Login Issue,True
Q5045,schroederalicia@example.org,2086004280,Billing Problem,Refund not credited after 7 days.,Closed,2025-06-26,2025-06-28,False,False,2086004280,False,2025-06-26,2025-06-28,2.0,Billing Problem,True
Q5046,tonyagonzalez@example.org,7547919180,Bug Report,Date selector not responsive.,Closed,2025-07-09,2025-07-23,False,True,7547919180,True,2025-07-09,2025-07-23,14.0,Bug Report,True
Q5047,jessicasexton@example.org,1477977366,Billing Problem,Unable to update billing address.,Closed,2025-04-08,2025-04-21,False,False,1477977366,False,2025-04-08,2025-04-21,13.0,Billing Problem,True
Q5048,carla58@example.org,6335033023,Data Export,Filters not applying in exported data.,Closed,2025-03-10,2025-03-16,False,True,6335033023,True,2025-03-10,2025-03-16,6.0,Data Export,True
Q5049,ecampbell@example.net,9505448124,Feature Request,Can we have auto-save for drafts?,Closed,2025-03-28,2025-04-03,False,True,9505448124,True,2025-03-28,2025-04-03,6.0,Feature Request,True
Q5050,edwardprice@example.net,1337680567,Payment Failure,Bank transaction shows pending.,Closed,2025-04-18,2025-04-29,False,False,1337680567,False,2025-04-18,2025-04-29,11.0,Payment Failure,True
Q5051,gerald16@example.org,2920302837,Subscription Cancellation,App locked after cancellation.,Closed,2025-03-04,2025-03-06,False,False,2920302837,False,2025-03-04,2025-03-06,2.0,Subscription Cancellation,True
Q5052,anne19@example.com,7810824015,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-03-12,2025-03-13,False,True,7810824015,True,2025-03-12,2025-03-13,1.0,Login Issue,True
Q5053,yjones@example.net,5862631556,Technical Support,Settings not saving properly.,Closed,2025-02-20,2025-02-25,False,False,5862631556,False,2025-02-20,2025-02-25,5.0,Technical Support,True
Q5054,marklane@example.net,5562773275,Technical Support,Error 500 on accessing dashboard.,Closed,2025-07-15,2025-07-24,False,False,5562773275,False,2025-07-15,2025-07-24,9.0,Technical Support,True
Q5055,stephanieanderson@example.org,791954121,Technical Support,Can’t sync data across devices.,Closed,2025-02-05,2025-02-13,False,False,791954121,False,2025-02-05,2025-02-13,8.0,Technical Support,True
Q5056,uwilkinson@example.org,7843354833,Bug Report,Exported file missing columns.,Closed,2025-06-29,2025-07-14,False,True,7843354833,True,2025-06-29,2025-07-14,15.0,Bug Report,True
Q5057,briangamble@example.org,1033612040,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-07-16,2025-07-22,False,False,1033612040,False,2025-07-16,2025-07-22,6.0,Billing Problem,True
Q5058,ahernandez@example.com,4667433370,Account Suspension,Support says I’m blacklisted — why?,Closed,2025-06-12,2025-06-15,False,False,4667433370,False,2025-06-12,2025-06-15,3.0,Account Suspension,True
Q5059,fitzpatrickmichelle@example.com,5628151452,Feature Request,Would like push notifications for updates.,Closed,2025-04-05,2025-04-19,False,False,5628151452,False,2025-04-05,2025-04-19,14.0,Feature Request,True
Q5060,joshuamorgan@example.com,7451440723,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2025-04-04,2025-04-13,False,True,7451440723,True,2025-04-04,2025-04-13,9.0,Subscription Cancellation,True
Q5061,leachnicholas@example.net,6498662118,Technical Support,Settings not saving properly.,Closed,2025-05-01,2025-05-05,False,True,6498662118,True,2025-05-01,2025-05-05,4.0,Technical Support,True
Q5062,patrick35@example.com,2038898060,Feature Request,Provide more chart types in dashboard.,Closed,2025-03-15,2025-03-17,False,False,2038898060,False,2025-03-15,2025-03-17,2.0,Feature Request,True
Q5063,laurajones@example.com,9073129489,Payment Failure,Need GST invoice after payment.,Closed,2025-04-13,2025-04-15,False,True,9073129489,True,2025-04-13,2025-04-15,2.0,Payment Failure,True
Q5064,carlsonalison@example.com,9230509723,Bug Report,Search bar resets randomly.,Closed,2025-02-28,2025-03-03,False,True,9230509723,True,2025-02-28,2025-03-03,3.0,Bug Report,True
Q5065,hcooper@example.net,8112243255,Bug Report,Form validation not working properly.,Closed,2025-07-25,2025-07-26,False,True,8112243255,True,2025-07-25,2025-07-26,1.0,Bug Report,True
Q5066,riverakelly@example.net,3869603418,Login Issue,Captcha keeps looping during login.,Closed,2025-06-19,2025-06-20,False,False,3869603418,False,2025-06-19,2025-06-20,1.0,Login Issue,True
Q5067,jason61@example.net,6440984385,Technical Support,Settings not saving properly.,Closed,2025-02-13,2025-02-17,False,True,6440984385,True,2025-02-13,2025-02-17,4.0,Technical Support,True
Q5068,jonathan94@example.net,1751728122,Subscription Cancellation,Auto-renew not turned off.,Closed,2025-07-09,2025-07-10,False,False,1751728122,False,2025-07-09,2025-07-10,1.0,Subscription Cancellation,True
Q5069,lambertbradley@example.net,1572385831,Billing Problem,Invoice PDF is missing this month.,Closed,2025-03-16,2025-03-23,False,False,1572385831,False,2025-03-16,2025-03-23,7.0,Billing Problem,True
Q5070,tonyareed@example.com,1348742131,Payment Failure,Charged twice for one payment.,Closed,2025-02-17,2025-02-20,False,False,1348742131,False,2025-02-17,2025-02-20,3.0,Payment Failure,True
Q5071,gonzaleztaylor@example.net,200848148,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-06-01,2025-06-09,False,False,200848148,False,2025-06-01,2025-06-09,8.0,Login Issue,True
Q5072,daviskelli@example.net,2981406695,UI Feedback,Icons not intuitive.,Closed,2025-07-08,2025-07-10,False,False,2981406695,False,2025-07-08,2025-07-10,2.0,UI Feedback,True
Q5073,aadkins@example.org,1908327292,Billing Problem,Promo code was not applied.,Closed,2025-03-14,2025-03-23,False,False,1908327292,False,2025-03-14,2025-03-23,9.0,Billing Problem,True
Q5074,tcaldwell@example.net,1026676657,Account Suspension,Appeal submitted but no response yet.,Closed,2025-05-31,2025-06-02,False,False,1026676657,False,2025-05-31,2025-06-02,2.0,Account Suspension,True
Q5075,johnmathews@example.org,1442268732,Billing Problem,Invoice still shows old company name.,Closed,2025-02-27,2025-02-28,False,False,1442268732,False,2025-02-27,2025-02-28,1.0,Billing Problem,True
Q5076,wwilliams@example.com,5001935980,Payment Failure,UPI transaction timed out.,Closed,2025-02-25,2025-03-09,False,False,5001935980,False,2025-02-25,2025-03-09,12.0,Payment Failure,True
Q5077,timothystewart@example.net,2035601146,Bug Report,Back button doesn’t work.,Closed,2025-05-24,2025-05-28,False,False,2035601146,False,2025-05-24,2025-05-28,4.0,Bug Report,True
Q5078,elliscasey@example.com,9828448300,Bug Report,Sidebar collapses on scroll.,Closed,2025-02-20,2025-02-24,False,True,9828448300,True,2025-02-20,2025-02-24,4.0,Bug Report,True
Q5079,ethankirby@example.com,2877397423,Bug Report,Form validation not working properly.,Closed,2025-04-03,2025-04-11,False,False,2877397423,False,2025-04-03,2025-04-11,8.0,Bug Report,True
Q5080,mroy@example.net,8742729925,Technical Support,Live chat not launching.,Closed,2025-07-06,2025-07-07,False,True,8742729925,True,2025-07-06,2025-07-07,1.0,Technical Support,True
Q5081,nicole84@example.com,5669711726,Login Issue,Error 401 appearing on login.,Closed,2025-01-29,2025-02-06,False,False,5669711726,False,2025-01-29,2025-02-06,8.0,Login Issue,True
Q5082,vvasquez@example.com,4833754626,Payment Failure,Card declined despite funds.,Closed,2025-05-01,2025-05-02,False,False,4833754626,False,2025-05-01,2025-05-02,1.0,Payment Failure,True
Q5083,andrew52@example.com,9664189089,Data Export,Zip file corrupted during export.,Closed,2025-06-30,2025-07-11,False,True,9664189089,True,2025-06-30,2025-07-11,11.0,Data Export,True
Q5084,sara28@example.com,7430128935,Bug Report,Exported file missing columns.,Closed,2025-03-23,2025-04-01,False,True,7430128935,True,2025-03-23,2025-04-01,9.0,Bug Report,True
Q5085,austin29@example.com,6153287605,Feature Request,Add folder structure to organize data.,Closed,2025-05-03,2025-05-05,False,True,6153287605,True,2025-05-03,2025-05-05,2.0,Feature Request,True
Q5086,kevin04@example.org,2938944974,Payment Failure,Payment success mail delayed.,Closed,2025-06-04,2025-06-11,False,False,2938944974,False,2025-06-04,2025-06-11,7.0,Payment Failure,True
Q5087,swolf@example.org,2518838700,Account Suspension,Need help lifting restrictions.,Closed,2025-05-21,2025-05-23,False,False,2518838700,False,2025-05-21,2025-05-23,2.0,Account Suspension,True
Q5088,shannonjulian@example.org,2567888363,Subscription Cancellation,Cancel option not visible in settings.,Closed,2025-05-06,2025-05-15,False,False,2567888363,False,2025-05-06,2025-05-15,9.0,Subscription Cancellation,True
Q5089,ccarr@example.com,3601861978,Login Issue,Seeing 'invalid session token' error.,Closed,2025-05-31,2025-06-01,False,False,3601861978,False,2025-05-31,2025-06-01,1.0,Login Issue,True
Q5090,wsavage@example.com,8495887685,Payment Failure,UPI transaction timed out.,Closed,2025-05-14,2025-05-15,False,True,8495887685,True,2025-05-14,2025-05-15,1.0,Payment Failure,True
Q5091,nicole17@example.com,8314436467,Technical Support,Graphs not rendering properly.,Closed,2025-05-24,2025-05-27,False,True,8314436467,True,2025-05-24,2025-05-27,3.0,Technical Support,True
Q5092,kelly55@example.net,2417637710,Account Suspension,How do I appeal a suspension?,Closed,2025-06-28,2025-06-29,False,False,2417637710,False,2025-06-28,2025-06-29,1.0,Account Suspension,True
Q5093,deniseramos@example.org,5228608630,Payment Failure,Need help with failed subscription payment.,Closed,2025-04-14,2025-04-16,False,False,5228608630,False,2025-04-14,2025-04-16,2.0,Payment Failure,True
